,Audio,Sr,Names,Species
549,"[ 0.00312805  0.00292109  0.0010319  ... -0.13269109 -0.13012551
 -0.07259281]",22050,92553.wav,sonneratii
550,"[ 0.00312805  0.00292109  0.0010319  ... -0.13269109 -0.13012551
 -0.07259281]",22050,92562.wav,sonneratii
551,"[ 9.0949470e-13  1.5461410e-11  1.0913936e-11 ... -2.2693173e-05
  1.1576531e-04 -2.8358080e-04]",22050,92778.wav,sonneratii
552,"[-2.4099356e-11 -1.3025137e-09 -1.5588655e-09 ... -2.6253951e-12
 -1.6383782e-12 -4.6898097e-12]",22050,92835.wav,sonneratii
553,"[ 3.2014214e-10 -2.9103830e-10  6.9849193e-10 ...  5.0676666e-05
  1.2606021e-03 -1.9456018e-03]",22050,92953.wav,sonneratii
554,"[-2.3864114e-03  1.3277172e-03  6.3013686e-03 ...  5.2663265e-05
 -9.5387630e-05 -9.5179130e-06]",22050,93022.wav,sonneratii
555,"[ 1.8644641e-11  9.5496944e-12 -3.6379788e-12 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,93124.wav,sonneratii
556,"[-0.00098604 -0.00234688 -0.00288539 ...  0.00192042  0.00083886
 -0.00044654]",22050,93245.wav,sonneratii
557,"[-0.00216058 -0.00372368 -0.00261246 ... -0.00179851 -0.00144266
 -0.00141174]",22050,93303.wav,sonneratii
558,"[-0.00077473 -0.00113911 -0.00198404 ... -0.02705362 -0.02617636
  0.        ]",22050,93481.wav,sonneratii
559,"[ 0.00297038  0.00126555 -0.0031396  ...  0.00552781  0.00757888
  0.        ]",22050,93490.wav,sonneratii
560,"[ 8.95023095e-06  1.23593845e-05 -2.73910828e-05 ...  6.64150575e-05
  6.32407900e-05  0.00000000e+00]",22050,93908.wav,sonneratii
561,"[-0.0002487  -0.0002685  -0.00028372 ... -0.03673326 -0.04885015
 -0.03360775]",22050,94017.wav,sonneratii
562,"[-0.05775581 -0.00591328  0.04123101 ...  0.24703567  0.09636961
 -0.0113303 ]",22050,94142.wav,sonneratii
563,"[-1.9429012e-07  1.7620539e-07 -1.4474904e-07 ...  4.1653466e-06
  1.2687339e-05 -1.6461345e-06]",22050,94146.wav,sonneratii
564,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,94224.wav,sonneratii
565,"[ 7.88537236e-10  8.87851515e-10 -8.60966298e-10 ... -1.02227976e-04
  5.32454927e-04  1.28219777e-04]",22050,94227.wav,sonneratii
566,[0.01064737 0.01727858 0.01079832 ... 0.0022161  0.00202604 0.00245822],22050,94391.wav,sonneratii
567,"[-6.9849193e-10  0.0000000e+00  1.8626451e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,94423.wav,sonneratii
568,"[-0.0002487  -0.0002685  -0.00028372 ... -0.03673326 -0.04885015
 -0.03360775]",22050,94434.wav,sonneratii
569,"[ 1.8644641e-11  9.5496944e-12 -3.6379788e-12 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,94446.wav,sonneratii
570,"[-2.4099356e-11 -1.3025137e-09 -1.5588655e-09 ... -2.6253951e-12
 -1.6383782e-12 -4.6898097e-12]",22050,94447.wav,sonneratii
571,"[-0.00480458 -0.00766139 -0.01222507 ... -0.0153468   0.00242708
  0.        ]",22050,94568.wav,sonneratii
572,"[-6.9121597e-11 -3.2741809e-11  4.1836756e-11 ...  2.2640072e-03
  2.3258147e-03  2.6559620e-03]",22050,94611.wav,sonneratii
573,"[ 0.00312805  0.00292109  0.0010319  ... -0.13269109 -0.13012551
 -0.07259281]",22050,94684.wav,sonneratii
574,"[ 0.00065886  0.00011208 -0.00036057 ... -0.06689307 -0.05916881
 -0.05552237]",22050,94704.wav,sonneratii
575,"[ 5.8207661e-11  2.9103830e-11  1.4551915e-10 ... -2.1424293e-04
 -1.3054683e-04 -8.9454436e-05]",22050,94730.wav,sonneratii
576,"[-3.4106051e-13  5.6843419e-13 -4.5474735e-13 ...  1.9197825e-03
  1.6742665e-03  1.6686582e-03]",22050,94780.wav,sonneratii
577,"[-3.4747674e-05  2.0851985e-05  1.6194789e-04 ... -6.7406707e-04
 -6.0317677e-04 -5.5821915e-04]",22050,94936.wav,sonneratii
578,"[ 2.8177275e-04 -5.8190999e-05 -8.8960864e-04 ... -2.1907391e-03
 -3.1679412e-03 -3.9444733e-03]",22050,94964.wav,sonneratii
579,"[2.8013865e-06 1.1908974e-05 8.3744162e-06 ... 1.4239664e-03 1.4581527e-03
 0.0000000e+00]",22050,94998.wav,sonneratii
580,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,95137.wav,sonneratii
581,"[ 0.0002962   0.0001255  -0.0003599  ... -0.06858325 -0.06570214
 -0.06464685]",22050,95152.wav,sonneratii
582,[0.         0.         0.         ... 0.03922175 0.02752201 0.02472092],22050,95213.wav,sonneratii
583,"[ 5.5879354e-09 -9.3132257e-10 -9.3132257e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,95215.wav,sonneratii
584,"[-0.00098604 -0.00234688 -0.00288539 ...  0.00192042  0.00083886
 -0.00044654]",22050,95256.wav,sonneratii
585,"[-0.05775581 -0.00591328  0.04123101 ...  0.24703567  0.09636961
 -0.0113303 ]",22050,95302.wav,sonneratii
586,"[ 0.00175711 -0.00180036 -0.00286601 ... -0.01261041  0.01391544
  0.00805004]",22050,95405.wav,sonneratii
587,"[ 0.01608776  0.02654209  0.02303801 ... -0.00027843  0.00863989
  0.00721751]",22050,95600.wav,sonneratii
588,"[ 0.0000000e+00 -1.4551915e-10 -3.0559022e-10 ... -1.4347432e-04
 -3.0338159e-04 -2.5147351e-04]",22050,95654.wav,sonneratii
589,"[ 5.1494196e-02  7.4850246e-02  6.6693261e-02 ... -9.7998736e-06
  4.3275464e-05  6.8119523e-05]",22050,95667.wav,sonneratii
590,"[-3.7252903e-09 -3.7252903e-09  6.5192580e-09 ... -1.2078090e-09
  2.9103830e-10  3.4924597e-10]",22050,95677.wav,sonneratii
591,"[ 0.00396795  0.01791854  0.00130762 ...  0.00139759 -0.00107103
 -0.00614028]",22050,95783.wav,sonneratii
592,"[-4.5110937e-10 -3.4924597e-10 -8.7311491e-11 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,95791.wav,sonneratii
593,[0.00080926 0.00101191 0.00015439 ... 0.00050468 0.00051857 0.00056817],22050,95912.wav,sonneratii
594,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,95928.wav,sonneratii
595,"[ 0.00312805  0.00292109  0.0010319  ... -0.13269109 -0.13012551
 -0.07259281]",22050,95952.wav,sonneratii
596,"[-0.0002487  -0.0002685  -0.00028372 ... -0.03673326 -0.04885015
 -0.03360775]",22050,96235.wav,sonneratii
597,"[ 1.8644641e-11  9.5496944e-12 -3.6379788e-12 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,96301.wav,sonneratii
598,"[-0.01584609 -0.01912132 -0.00035251 ... -0.01366295 -0.00895273
 -0.00227381]",22050,96310.wav,sonneratii
599,"[2.8013865e-06 1.1908974e-05 8.3744162e-06 ... 1.4239664e-03 1.4581527e-03
 0.0000000e+00]",22050,96355.wav,sonneratii
600,"[-0.05775581 -0.00591328  0.04123101 ...  0.24703567  0.09636961
 -0.0113303 ]",22050,96577.wav,sonneratii
601,"[-1.5269453e-04 -2.6505569e-04 -9.9398196e-05 ...  1.5756083e-04
 -8.5952604e-05  1.1998757e-04]",22050,96656.wav,sonneratii
602,"[-5.85312632e-10  1.26141084e-10 -5.90825333e-10 ... -5.03454885e-06
 -1.13048445e-05 -1.10007841e-05]",22050,96757.wav,sonneratii
603,"[-6.9849193e-10  0.0000000e+00  1.8626451e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,96857.wav,sonneratii
604,"[ 3.4862715e-06 -1.7700688e-05  4.8570728e-06 ...  1.6110258e-07
 -7.6688366e-08  1.6201284e-08]",22050,96934.wav,sonneratii
605,"[-1.9429012e-07  1.7620539e-07 -1.4474904e-07 ...  4.1653466e-06
  1.2687339e-05 -1.6461345e-06]",22050,97052.wav,sonneratii
606,"[-2.3864114e-03  1.3277172e-03  6.3013686e-03 ...  5.2663265e-05
 -9.5387630e-05 -9.5179130e-06]",22050,97096.wav,sonneratii
607,"[ 0.00065886  0.00011208 -0.00036057 ... -0.06689307 -0.05916881
 -0.05552237]",22050,97128.wav,sonneratii
608,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,97196.wav,sonneratii
609,"[-6.9849193e-10  0.0000000e+00  1.8626451e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,97199.wav,sonneratii
610,"[-5.5422890e-05 -7.0175505e-05 -1.8755905e-05 ... -2.7487346e-05
 -5.8368722e-05 -6.7938818e-06]",22050,97231.wav,sonneratii
611,"[-1.9429012e-07  1.7620539e-07 -1.4474904e-07 ...  4.1653466e-06
  1.2687339e-05 -1.6461345e-06]",22050,97254.wav,sonneratii
612,"[-6.9849193e-10  0.0000000e+00  1.8626451e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,97267.wav,sonneratii
613,"[ 2.8177275e-04 -5.8190999e-05 -8.8960864e-04 ... -2.1907391e-03
 -3.1679412e-03 -3.9444733e-03]",22050,97431.wav,sonneratii
614,"[-0.0002487  -0.0002685  -0.00028372 ... -0.03673326 -0.04885015
 -0.03360775]",22050,97472.wav,sonneratii
615,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,97473.wav,sonneratii
616,"[ 0.00640947 -0.00625167 -0.0075621  ... -0.01237321 -0.00761815
  0.00448011]",22050,97527.wav,sonneratii
617,[0.01064737 0.01727858 0.01079832 ... 0.0022161  0.00202604 0.00245822],22050,97594.wav,sonneratii
618,"[ 6.7301781e-10  2.3176691e-10  5.5138893e-10 ... -1.6177435e-14
  1.2993090e-12 -2.9160607e-13]",22050,97615.wav,sonneratii
619,"[-7.9946094e-10  2.7999414e-10  1.2053442e-10 ...  4.7711113e-10
  5.7272981e-10  0.0000000e+00]",22050,97823.wav,sonneratii
620,"[ 0.          0.          0.         ...  0.00318623 -0.00147863
  0.        ]",22050,97863.wav,sonneratii
621,"[-5.820766e-11 -9.313226e-10 -4.656613e-10 ...  0.000000e+00  0.000000e+00
  0.000000e+00]",22050,97873.wav,sonneratii
622,"[ 0.00273465 -0.00037925 -0.00455286 ... -0.0137527  -0.0205068
  0.        ]",22050,98201.wav,sonneratii
623,"[ 5.8207661e-11  2.9103830e-11  1.4551915e-10 ... -2.1424293e-04
 -1.3054683e-04 -8.9454436e-05]",22050,98250.wav,sonneratii
624,"[-5.820766e-11 -9.313226e-10 -4.656613e-10 ...  0.000000e+00  0.000000e+00
  0.000000e+00]",22050,98418.wav,sonneratii
625,"[ 0.02297915  0.03164135  0.0196196  ...  0.00104437  0.00102069
 -0.00019129]",22050,98516.wav,sonneratii
626,"[ 7.88537236e-10  8.87851515e-10 -8.60966298e-10 ... -1.02227976e-04
  5.32454927e-04  1.28219777e-04]",22050,98555.wav,sonneratii
627,"[ 3.2014214e-10 -2.9103830e-10  6.9849193e-10 ...  5.0676666e-05
  1.2606021e-03 -1.9456018e-03]",22050,98561.wav,sonneratii
628,"[ 0.00396795  0.01791854  0.00130762 ...  0.00139759 -0.00107103
 -0.00614028]",22050,98664.wav,sonneratii
629,"[ 5.8207661e-11  2.9103830e-11  1.4551915e-10 ... -2.1424293e-04
 -1.3054683e-04 -8.9454436e-05]",22050,98674.wav,sonneratii
630,"[ 5.1494196e-02  7.4850246e-02  6.6693261e-02 ... -9.7998736e-06
  4.3275464e-05  6.8119523e-05]",22050,98686.wav,sonneratii
631,"[ 7.88537236e-10  8.87851515e-10 -8.60966298e-10 ... -1.02227976e-04
  5.32454927e-04  1.28219777e-04]",22050,98738.wav,sonneratii
632,"[ 8.95023095e-06  1.23593845e-05 -2.73910828e-05 ...  6.64150575e-05
  6.32407900e-05  0.00000000e+00]",22050,98813.wav,sonneratii
633,"[-0.00077473 -0.00113911 -0.00198404 ... -0.02705362 -0.02617636
  0.        ]",22050,98908.wav,sonneratii
634,"[ 8.95023095e-06  1.23593845e-05 -2.73910828e-05 ...  6.64150575e-05
  6.32407900e-05  0.00000000e+00]",22050,98928.wav,sonneratii
635,"[-2.3864114e-03  1.3277172e-03  6.3013686e-03 ...  5.2663265e-05
 -9.5387630e-05 -9.5179130e-06]",22050,98929.wav,sonneratii
636,"[-2.4099356e-11 -1.3025137e-09 -1.5588655e-09 ... -2.6253951e-12
 -1.6383782e-12 -4.6898097e-12]",22050,98954.wav,sonneratii
637,"[ 0.00239031  0.00563679 -0.00073389 ...  0.00245306  0.00662503
  0.00252045]",22050,99214.wav,sonneratii
638,"[ 3.4862715e-06 -1.7700688e-05  4.8570728e-06 ...  1.6110258e-07
 -7.6688366e-08  1.6201284e-08]",22050,99223.wav,sonneratii
639,"[-6.7116410e-11 -2.5905450e-12 -1.5589542e-11 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,99281.wav,sonneratii
640,"[2.7099927e-04 7.6771842e-04 8.3220220e-04 ... 2.7300313e-05 6.0380271e-06
 7.0623209e-06]",22050,99486.wav,sonneratii
641,"[-5.85312632e-10  1.26141084e-10 -5.90825333e-10 ... -5.03454885e-06
 -1.13048445e-05 -1.10007841e-05]",22050,99548.wav,sonneratii
642,"[ 0.00273465 -0.00037925 -0.00455286 ... -0.0137527  -0.0205068
  0.        ]",22050,99682.wav,sonneratii
643,"[ 0.01608776  0.02654209  0.02303801 ... -0.00027843  0.00863989
  0.00721751]",22050,99725.wav,sonneratii
644,"[ 9.0949470e-13  1.5461410e-11  1.0913936e-11 ... -2.2693173e-05
  1.1576531e-04 -2.8358080e-04]",22050,99839.wav,sonneratii
645,"[-1.9429012e-07  1.7620539e-07 -1.4474904e-07 ...  4.1653466e-06
  1.2687339e-05 -1.6461345e-06]",22050,99902.wav,sonneratii
0,"[-3.8326718e-05 -7.0665032e-05 -1.0126084e-04 ...  8.8897329e-03
  9.2123933e-03  6.6022510e-03]",22050,1011.wav,torqueola
1,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,10340.wav,torqueola
2,"[-9.3132257e-10 -1.8626451e-09  3.7252903e-09 ... -3.9802119e-04
 -4.8483163e-04 -2.4571829e-04]",22050,10401.wav,torqueola
3,"[ 6.3948846e-14 -4.3343107e-13 -2.5579538e-13 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,1068.wav,torqueola
4,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -1.427541e-03 -6.303945e-05
 -2.710943e-03]",22050,11004.wav,torqueola
5,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,11016.wav,torqueola
6,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -1.427541e-03 -6.303945e-05
 -2.710943e-03]",22050,11029.wav,torqueola
7,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,11087.wav,torqueola
8,"[-0.0010885  -0.00134988 -0.00079082 ... -0.00526682 -0.00051733
  0.00350776]",22050,11138.wav,torqueola
9,"[-5.5879354e-09 -1.8626451e-09  1.3038516e-08 ...  0.0000000e+00
  1.4551915e-11 -5.8207661e-11]",22050,11175.wav,torqueola
10,"[ 1.3969839e-09  8.1490725e-10  2.3283064e-09 ... -1.6734703e-10
  5.8207661e-11 -9.4587449e-10]",22050,11348.wav,torqueola
11,"[-5.5879354e-09 -1.8626451e-09  1.3038516e-08 ...  0.0000000e+00
  1.4551915e-11 -5.8207661e-11]",22050,1138.wav,torqueola
12,"[-5.5879354e-09 -1.8626451e-09  1.3038516e-08 ...  0.0000000e+00
  1.4551915e-11 -5.8207661e-11]",22050,11478.wav,torqueola
13,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,1173.wav,torqueola
14,[0. 0. 0. ... 0. 0. 0.],22050,11874.wav,torqueola
15,"[-0.0010885  -0.00134988 -0.00079082 ... -0.00526682 -0.00051733
  0.00350776]",22050,12041.wav,torqueola
16,"[-3.8326718e-05 -7.0665032e-05 -1.0126084e-04 ...  8.8897329e-03
  9.2123933e-03  6.6022510e-03]",22050,12111.wav,torqueola
17,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,12427.wav,torqueola
18,[0. 0. 0. ... 0. 0. 0.],22050,12435.wav,torqueola
19,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -1.427541e-03 -6.303945e-05
 -2.710943e-03]",22050,12460.wav,torqueola
20,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,12642.wav,torqueola
21,"[ 3.2596290e-09  6.0535967e-09 -4.6566129e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,12666.wav,torqueola
22,[0. 0. 0. ... 0. 0. 0.],22050,12685.wav,torqueola
23,"[-9.3132257e-10 -1.8626451e-09  3.7252903e-09 ... -3.9802119e-04
 -4.8483163e-04 -2.4571829e-04]",22050,12728.wav,torqueola
24,"[ 0.          0.          0.         ... -0.12141483 -0.10744666
 -0.11702083]",22050,12824.wav,torqueola
25,"[-5.8207661e-10 -6.2573235e-10 -2.0372681e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,12834.wav,torqueola
26,[0. 0. 0. ... 0. 0. 0.],22050,13581.wav,torqueola
27,[0. 0. 0. ... 0. 0. 0.],22050,13605.wav,torqueola
28,"[ 3.2596290e-09  6.0535967e-09 -4.6566129e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,13661.wav,torqueola
29,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,13932.wav,torqueola
30,"[ 0.00634056  0.00714125  0.00232126 ...  0.23805669  0.50526977
 -0.35224152]",22050,14082.wav,torqueola
31,"[ 8.9908658e-10 -5.7991998e-09  7.0716116e-10 ... -3.0212340e-11
 -1.4867128e-11  0.0000000e+00]",22050,14200.wav,torqueola
32,"[-0.0051534  -0.01610692 -0.00703371 ...  0.00867554  0.00609025
  0.00157485]",22050,1424.wav,torqueola
33,"[-3.8326718e-05 -7.0665032e-05 -1.0126084e-04 ...  8.8897329e-03
  9.2123933e-03  6.6022510e-03]",22050,14246.wav,torqueola
34,"[-0.0010885  -0.00134988 -0.00079082 ... -0.00526682 -0.00051733
  0.00350776]",22050,14666.wav,torqueola
35,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,14732.wav,torqueola
36,"[ 1.9310656e-11  1.2895396e-11  1.8789546e-11 ...  3.7756517e-13
  1.9026475e-12 -1.0381506e-12]",22050,14782.wav,torqueola
37,"[-5.8207661e-10 -6.2573235e-10 -2.0372681e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,1502.wav,torqueola
38,[0. 0. 0. ... 0. 0. 0.],22050,15186.wav,torqueola
39,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,15233.wav,torqueola
40,"[-9.1338996e-05 -2.8749742e-04 -1.1697598e-04 ...  6.9832290e-03
  1.4115687e-02  1.1397971e-02]",22050,15266.wav,torqueola
41,[0. 0. 0. ... 0. 0. 0.],22050,15570.wav,torqueola
42,"[ 7.9663282e-10  1.4704602e-09 -2.5244447e-09 ...  1.1400231e-04
  1.6083107e-04  0.0000000e+00]",22050,15622.wav,torqueola
43,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,15880.wav,torqueola
44,"[-3.0221609e-10  2.1565458e-11 -5.8073985e-10 ... -1.6575740e-08
 -2.5385773e-08  3.5399998e-09]",22050,16609.wav,torqueola
45,"[-1.7462298e-10  1.1641532e-10 -1.1641532e-10 ... -3.8852608e-03
  5.2166912e-03  5.4062614e-03]",22050,16736.wav,torqueola
46,[0. 0. 0. ... 0. 0. 0.],22050,16785.wav,torqueola
47,"[-1.7462298e-10  1.1641532e-10 -1.1641532e-10 ... -3.8852608e-03
  5.2166912e-03  5.4062614e-03]",22050,16799.wav,torqueola
48,"[ 3.2596290e-09  6.0535967e-09 -4.6566129e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,16831.wav,torqueola
49,"[-6.4911965e-10 -5.2478083e-10 -1.4031108e-09 ...  1.5528951e-04
  2.0858826e-04  2.4654047e-04]",22050,16884.wav,torqueola
50,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,16944.wav,torqueola
51,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,17157.wav,torqueola
52,"[ 5.8207661e-10 -2.2118911e-09 -4.6566129e-10 ... -3.6379788e-12
 -5.4569682e-12  8.4412477e-12]",22050,17686.wav,torqueola
53,[0. 0. 0. ... 0. 0. 0.],22050,17849.wav,torqueola
54,"[-1.7462298e-10  1.1641532e-10 -1.1641532e-10 ... -3.8852608e-03
  5.2166912e-03  5.4062614e-03]",22050,17886.wav,torqueola
55,"[ 1.9310656e-11  1.2895396e-11  1.8789546e-11 ...  3.7756517e-13
  1.9026475e-12 -1.0381506e-12]",22050,1806.wav,torqueola
56,[0. 0. 0. ... 0. 0. 0.],22050,18225.wav,torqueola
57,"[ 0.00634056  0.00714125  0.00232126 ...  0.23805669  0.50526977
 -0.35224152]",22050,18380.wav,torqueola
58,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,18746.wav,torqueola
59,"[-3.1377567e-11 -4.0017767e-11 -5.2750693e-11 ... -1.2236360e-05
  1.3416334e-06 -6.6436843e-07]",22050,18819.wav,torqueola
60,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,19138.wav,torqueola
61,"[ 1.3969839e-09  8.1490725e-10  2.3283064e-09 ... -1.6734703e-10
  5.8207661e-11 -9.4587449e-10]",22050,19172.wav,torqueola
62,"[-5.8207661e-10 -6.2573235e-10 -2.0372681e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,19308.wav,torqueola
63,"[-3.4496905e-11  1.3916267e-11 -3.3065377e-11 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,1943.wav,torqueola
64,"[-9.5496944e-12  4.5474735e-12 -8.1854523e-12 ... -1.3969839e-09
 -4.6566129e-10  0.0000000e+00]",22050,19527.wav,torqueola
65,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,19750.wav,torqueola
66,"[ 8.9908658e-10 -5.7991998e-09  7.0716116e-10 ... -3.0212340e-11
 -1.4867128e-11  0.0000000e+00]",22050,19858.wav,torqueola
67,"[ 1.2689968e-09 -4.3166013e-09 -8.5117158e-09 ...  5.4074985e-07
 -3.2649325e-07  0.0000000e+00]",22050,19915.wav,torqueola
68,"[-3.0221609e-10  2.1565458e-11 -5.8073985e-10 ... -1.6575740e-08
 -2.5385773e-08  3.5399998e-09]",22050,20369.wav,torqueola
69,"[ 1.3038516e-08 -1.7636921e-08  2.2628228e-08 ...  7.0960277e-07
 -6.5292096e-07  5.8856563e-07]",22050,20538.wav,torqueola
70,"[ 8.9908658e-10 -5.7991998e-09  7.0716116e-10 ... -3.0212340e-11
 -1.4867128e-11  0.0000000e+00]",22050,20599.wav,torqueola
71,"[ 6.3948846e-14 -4.3343107e-13 -2.5579538e-13 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",22050,21081.wav,torqueola
72,"[-1.7462298e-10  1.1641532e-10 -1.1641532e-10 ... -3.8852608e-03
  5.2166912e-03  5.4062614e-03]",22050,21084.wav,torqueola
73,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,21102.wav,torqueola
74,"[-5.8207661e-11 -3.4924597e-10 -6.9849193e-10 ...  9.4608944e-03
  2.9028002e-03  3.4226568e-03]",22050,21238.wav,torqueola
75,"[ 1.5133992e-09  1.3969839e-09  2.3283064e-09 ...  4.1766590e-13
 -1.1191048e-13 -2.5313085e-14]",22050,21356.wav,torqueola
76,[0. 0. 0. ... 0. 0. 0.],22050,21434.wav,torqueola
77,"[ 0.00634056  0.00714125  0.00232126 ...  0.23805669  0.50526977
 -0.35224152]",22050,2158.wav,torqueola
78,"[-3.0221609e-10  2.1565458e-11 -5.8073985e-10 ... -1.6575740e-08
 -2.5385773e-08  3.5399998e-09]",22050,21656.wav,torqueola
79,"[-0.0051534  -0.01610692 -0.00703371 ...  0.00867554  0.00609025
  0.00157485]",22050,21796.wav,torqueola
80,"[ 1.9310656e-11  1.2895396e-11  1.8789546e-11 ...  3.7756517e-13
  1.9026475e-12 -1.0381506e-12]",22050,22195.wav,torqueola
81,"[-3.8326718e-05 -7.0665032e-05 -1.0126084e-04 ...  8.8897329e-03
  9.2123933e-03  6.6022510e-03]",22050,22542.wav,torqueola
82,"[-1.7462298e-10  1.1641532e-10 -1.1641532e-10 ... -3.8852608e-03
  5.2166912e-03  5.4062614e-03]",22050,22624.wav,torqueola
83,"[-6.4911965e-10 -5.2478083e-10 -1.4031108e-09 ...  1.5528951e-04
  2.0858826e-04  2.4654047e-04]",22050,2267.wav,torqueola
84,"[1.11758709e-08 1.86264515e-09 0.00000000e+00 ... 2.14824686e-05
 1.09086155e-04 2.02301395e-04]",22050,2275.wav,torqueola
85,"[ 1.3969839e-09  8.1490725e-10  2.3283064e-09 ... -1.6734703e-10
  5.8207661e-11 -9.4587449e-10]",22050,22905.wav,torqueola
86,"[ 1.8594704e-10 -2.0313757e-09  7.4109696e-10 ... -4.7295378e-04
 -2.2421448e-04 -2.1124189e-04]",22050,23392.wav,torqueola
